,Topic Cluster,Topic Cluster Number,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Institution
127,Electronic Health Records; Medical Informatics; Delivery Of Health Care,TC.346,2.0,0.02,-,1.26,71.419,Renmin University of China
128,Electroencephalography; Brain Computer Interface; Electrophysiology,TC.659,3.0,0.03,-100.0,1.26,76.975,Renmin University of China
129,Ozonization; Degradation; Wastewater Treatment,TC.206,36.0,0.14,84.6,1.25,98.728,Renmin University of China
130,Nanocrystals; Semiconductor Quantum Dots; Zinc Sulfide,TC.177,4.0,0.02,-,1.25,97.456,Renmin University of China
131,Gas Turbines; Aircraft Engines; Engines,TC.1137,1.0,0.02,-,1.24,25.703000000000003,Renmin University of China
132,Climate Models; Model; Rainfall,TC.5,7.0,0.01,-100.0,1.22,98.929,Renmin University of China
133,Calcium; Calcium Signaling; Ion Channels,TC.232,2.0,0.02,20.3,1.21,78.112,Renmin University of China
134,Chitosan; Chitin; Chitinase,TC.1065,1.0,0.02,-,1.19,70.08,Renmin University of China
135,Computer Crime; Network Security; Intrusion Detection,TC.218,24.0,0.08,-64.6,1.19,88.822,Renmin University of China
136,Wireless Sensor Networks; Sensor Nodes; Routing Protocols,TC.27,81.0,0.14,-39.0,1.19,96.51899999999999,Renmin University of China
137,Microbial Fuel Cells; Anaerobic Digestion; Bioreactors,TC.65,82.0,0.23,50.2,1.16,99.06299999999999,Renmin University of China
138,Eating Disorders; Anorexia Nervosa; Body Image,TC.364,1.0,0.01,-,1.16,86.145,Renmin University of China
139,Cinema; Film; Walter Benjamin,TC.852,2.0,0.03,-100.0,1.15,2.61,Renmin University of China
140,Navier-Stokes Equations; Wave Equations; Compressible,TC.460,10.0,0.1,-,1.15,45.047,Renmin University of China
141,Women; Erectile Dysfunction; Testosterone,TC.194,3.0,0.02,-100.0,1.15,77.443,Renmin University of China
142,Indonesia; Malaysia; Thailand,TC.676,4.0,0.05,-100.0,1.14,24.9,Renmin University of China
143,Mercury; Mercury (Element); Methylmercury,TC.835,21.0,0.41,-,1.13,65.863,Renmin University of China
144,Pharmaceutical Preparations; Nanoparticles; Tablets,TC.82,4.0,0.01,-,1.13,97.39,Renmin University of China
145,Electric Power Transmission Networks; Wind Power; Electric Power Distribution,TC.28,13.0,0.02,199.0,1.13,99.13,Renmin University of China
146,Hausdorff Dimension; Map; Entropy,TC.599,2.0,0.03,-,1.12,19.545,Renmin University of China
147,Kant; Theory; Epistemic,TC.152,9.0,0.04,-62.0,1.12,50.87,Renmin University of China
148,Data Envelopment Analysis; Banks; Efficiency,TC.384,42.0,0.31,-0.2,1.12,79.25,Renmin University of China
149,Bioremediation; Biodegradation; Soils,TC.280,6.0,0.05,-100.0,1.12,86.212,Renmin University of China
150,Circulating Neoplastic Cells; Neoplasms; Breast Neoplasms,TC.1166,2.0,0.04,-,1.1,73.025,Renmin University of China
151,Cadmium; Lead; Chromium,TC.373,2.0,0.03,-,1.1,68.139,Renmin University of China
152,Media; News; Journalism,TC.279,3.0,0.02,-100.0,1.1,81.593,Renmin University of China
153,Controllers; Three Term Control Systems; Proportional Control Systems,TC.593,2.0,0.03,-,1.08,36.613,Renmin University of China
154,Student; Education; Learning,TC.913,6.0,0.1,-4.2,1.07,37.483000000000004,Renmin University of China
155,Microfinance; Farmers; Cooperative,TC.532,35.0,0.4,-32.8,1.07,57.763999999999996,Renmin University of China
156,Attention; Brain; Learning,TC.10,15.0,0.03,-,1.06,98.193,Renmin University of China
157,Soviet; Holocaust; Russia,TC.469,4.0,0.04,-,1.06,13.32,Renmin University of China
158,Drops; Hydrophobicity; Contact Angle,TC.374,3.0,0.02,-,1.06,95.181,Renmin University of China
159,Church; Theology; Vatican II,TC.960,5.0,0.09,-100.0,1.06,5.154,Renmin University of China
160,Traffic Control; Transportation; Models,TC.107,35.0,0.1,130.8,1.05,93.708,Renmin University of China
161,Library; Librarian; Information,TC.277,5.0,0.04,144.9,1.04,49.933,Renmin University of China
162,Fluorine Compounds; Crystal Structure; Inert Gases,TC.929,3.0,0.14,-,1.04,30.455,Renmin University of China
163,Knee; Osteoarthritis; Cartilage,TC.120,1.0,0.0,-,1.03,91.566,Renmin University of China
164,Squamous Cell Carcinoma; Head And Neck Neoplasms; Carcinoma,TC.264,1.0,0.01,-100.0,1.03,76.84100000000001,Renmin University of China
165,Fossils; Pleistocene; Paleolithic,TC.127,4.0,0.03,-,1.02,80.52199999999999,Renmin University of China
166,Emulsification; Emulsions; Emulsion Polymerization,TC.802,6.0,0.1,-,1.02,75.971,Renmin University of China
167,Party; Election; Voter,TC.172,14.0,0.06,-,1.01,78.179,Renmin University of China
168,Database Systems; Ontology; Query Processing,TC.143,150.0,0.54,-37.2,1.01,86.881,Renmin University of China
169,Planning; Governance; Community,TC.577,3.0,0.04,-4.6,1.0,60.643,Renmin University of China
170,Ribonucleotide Reductases; Bleomycin; Iron,TC.1421,5.0,0.25,-5.6,1.0,53.748000000000005,Renmin University of China
171,Microfluidics; Fluidic Devices; Microchannels,TC.197,9.0,0.04,-2.5,1.0,95.917,Renmin University of China
172,China; Chinese; Hong Kong,TC.471,168.0,1.64,3.5,0.99,48.861999999999995,Renmin University of China
173,Emotions; Anxiety; Depression,TC.167,14.0,0.06,95.8,0.98,95.515,Renmin University of China
174,Law; Court; Human Rights,TC.757,6.0,0.1,111.3,0.98,22.959,Renmin University of China
175,Psychology; Well-Being; Happiness,TC.713,5.0,0.06,69.8,0.98,65.663,Renmin University of China
176,Candida; Infection; Candida Albicans,TC.115,1.0,0.01,-,0.98,85.20700000000001,Renmin University of China
177,Health; Delivery Of Health Care; Women,TC.424,19.0,0.14,124.9,0.98,76.908,Renmin University of China
178,Pigments; Painting; Bronze,TC.916,6.0,0.11,-100.0,0.97,52.008,Renmin University of China
179,Data Mining; Algorithms; Association Rules,TC.846,6.0,0.08,-79.6,0.97,52.61,Renmin University of China
180,Failure Analysis; Bearings (Machine Parts); Roller Bearings,TC.670,4.0,0.04,-,0.97,62.851000000000006,Renmin University of China
181,Plants; Rhizosphere; Rhizobium,TC.488,5.0,0.06,-,0.96,83.4,Renmin University of China
182,HIV; HIV Infections; HIV-1,TC.17,20.0,0.05,-100.0,0.96,96.38600000000001,Renmin University of China
183,Creativity; Students; Gifted,TC.905,3.0,0.06,-,0.96,42.102,Renmin University of China
184,Ising Model; Models; Lattices,TC.400,13.0,0.18,-0.8,0.96,47.925,Renmin University of China
185,Verification; Model Checking; Semantics,TC.96,3.0,0.01,-,0.96,70.54899999999999,Renmin University of China
186,North American Indians; Residence Characteristics; Health,TC.833,2.0,0.03,-,0.95,54.953,Renmin University of China
187,Poisoning; Methanol; Poisons,TC.1079,1.0,0.04,-,0.95,13.588,Renmin University of China
188,Block Copolymers; Micelles; Polymers,TC.112,11.0,0.05,-75.9,0.94,97.85799999999999,Renmin University of China
189,Buildings; Design; Urban Planning,TC.857,9.0,0.12,-,0.93,59.772,Renmin University of China
190,Graph In Graph Theory; Coloring; Graphic Methods,TC.262,19.0,0.12,-30.5,0.93,59.505,Renmin University of China
191,Clinical Trials As Topic; Therapeutics; Methods,TC.883,9.0,0.15,23.6,0.93,55.89,Renmin University of China
192,Ferroelectricity; Dielectric Properties; Ferroelectric Materials,TC.86,11.0,0.04,-49.1,0.93,96.118,Renmin University of China
193,Knowledge Management; Industry; Research,TC.325,25.0,0.21,30.7,0.92,67.47,Renmin University of China
194,Muslims; Islamic Finance; Islamic Banking,TC.1290,2.0,0.05,-,0.91,28.38,Renmin University of China
195,Martin Heidegger; Nietzsche; Phenomenology,TC.546,6.0,0.05,-,0.91,22.221999999999998,Renmin University of China
196,Magnetocaloric Effects; Intermetallics; Specific Heat,TC.408,11.0,0.17,-,0.9,60.442,Renmin University of China
197,Venoms; Snake Bites; Antivenins,TC.571,2.0,0.04,-100.0,0.9,56.358999999999995,Renmin University of China
198,Child; Adolescent; Schools,TC.99,16.0,0.06,61.4,0.9,93.307,Renmin University of China
199,Sports; Athletes; Football,TC.567,3.0,0.03,-,0.89,52.945,Renmin University of China
200,Prions; Prion Diseases; Creutzfeldt-Jakob Syndrome,TC.982,8.0,0.24,-100.0,0.89,46.653,Renmin University of China
201,Fluorescence; Probes; Supramolecular Chemistry,TC.248,13.0,0.06,151.0,0.88,97.992,Renmin University of China
202,Remote Sensing; Image Classification; Satellite Imagery,TC.153,9.0,0.03,-29.2,0.87,95.11399999999999,Renmin University of China
203,Alzheimer Disease; Dementia; Amyloid,TC.32,5.0,0.01,-,0.87,98.795,Renmin University of China
204,Insulin; Type 2 Diabetes Mellitus; Glucose,TC.46,7.0,0.02,166.4,0.87,97.72399999999999,Renmin University of China
205,Chromatin; Histones; Epigenomics,TC.201,1.0,0.01,-,0.86,96.65299999999999,Renmin University of China
206,Quantum Chemistry; Density Functional Theory; Molecular Orbitals,TC.145,5.0,0.03,-,0.86,91.365,Renmin University of China
207,Random Variables; Order Statistics; Distribution,TC.806,6.0,0.1,-,0.86,25.033,Renmin University of China
208,Roofs; Heat Island; Buildings,TC.622,9.0,0.09,-64.2,0.86,84.404,Renmin University of China
209,Classification (Of Information); Learning Systems; Algorithms,TC.195,34.0,0.13,-63.9,0.85,88.48700000000001,Renmin University of China
210,Containers; Freight Transportation; Ships,TC.881,1.0,0.01,-,0.85,56.225,Renmin University of China
211,Libraries; Metadata; Ontology,TC.877,4.0,0.07,-,0.84,24.498,Renmin University of China
212,Thermoelectricity; Thermoelectric Equipment; Thermal Conductivity,TC.619,3.0,0.03,-,0.83,89.55799999999999,Renmin University of China
213,Water; Molecular Dynamics; Ice,TC.718,4.0,0.08,-,0.82,67.604,Renmin University of China
214,Research; Technology; Industry,TC.637,20.0,0.2,4.8,0.82,70.281,Renmin University of China
215,Morals; Research; Behavior,TC.267,24.0,0.13,79.9,0.82,88.01899999999999,Renmin University of China
216,Publications; Periodicals As Topic; Research,TC.275,8.0,0.04,-70.9,0.82,84.27,Renmin University of China
217,Construction; Construction Industry; Project Management,TC.295,4.0,0.02,-58.6,0.81,85.007,Renmin University of China
218,Taxes; Tax Evasion; Tax Compliance,TC.920,25.0,0.48,34.6,0.8,28.916,Renmin University of China
219,India; Indian; Politics,TC.475,5.0,0.05,-,0.8,34.137,Renmin University of China
220,Grief; Bereavement; Death,TC.1167,7.0,0.18,-,0.79,32.262,Renmin University of China
221,Models; Risks; Finance,TC.54,141.0,0.4,-21.7,0.79,90.027,Renmin University of China
222,Algae; Microalgae; Biodiesel,TC.517,4.0,0.03,-,0.79,92.637,Renmin University of China
223,Soil; Biochar; Soil Organic Carbon,TC.35,12.0,0.04,128.9,0.78,98.059,Renmin University of China
224,Silicon Carbide; Sintering; Ceramic Materials,TC.121,2.0,0.01,-,0.78,88.086,Renmin University of China
225,Supply Chains; Supply Chain Management; Industry,TC.146,38.0,0.15,59.1,0.77,95.382,Renmin University of China
226,Governance; Government; Public Services,TC.611,14.0,0.18,-1.3,0.77,54.685,Renmin University of China
227,Education; Wages; Inequality,TC.657,17.0,0.2,143.5,0.76,59.973,Renmin University of China
228,Fishes; Metals; Heavy Metals,TC.317,2.0,0.02,-100.0,0.75,77.979,Renmin University of China
229,Character Recognition; Optical Character Recognition; Feature Extraction,TC.724,2.0,0.03,-,0.75,37.55,Renmin University of China
230,International Relations; Security; Politics,TC.548,6.0,0.06,-100.0,0.75,36.814,Renmin University of China
231,Epilepsy; Seizures; Electroencephalography,TC.73,2.0,0.01,-,0.75,90.76299999999999,Renmin University of China
232,Land Use; Models; Rural Areas,TC.558,38.0,0.43,-57.2,0.75,57.363,Renmin University of China
233,Vietnam; Cold War; Vietnamese,TC.1145,2.0,0.05,-1.3,0.74,7.028,Renmin University of China
234,Diamonds; Diamond Films; Carbon Films,TC.352,3.0,0.03,-,0.74,74.029,Renmin University of China
235,Vascular Stiffness; Pulse Wave Analysis; Blood Pressure,TC.874,2.0,0.03,-,0.74,58.568000000000005,Renmin University of China
236,Buddhist; Buddhism; India,TC.1016,7.0,0.15,-18.2,0.74,3.28,Renmin University of China
237,Phase Equilibria; Binary Mixtures; Equations Of State,TC.135,2.0,0.01,-,0.74,85.141,Renmin University of China
238,Identity; Polynomial; Generating Function,TC.699,1.0,0.01,-,0.74,19.88,Renmin University of China
239,Industry; Research; Marketing,TC.36,61.0,0.16,-20.0,0.73,96.586,Renmin University of China
240,Banach Space; C*-Algebra; Algebra,TC.455,3.0,0.04,-100.0,0.73,16.934,Renmin University of China
241,Poverty; Inequality; Development,TC.1107,7.0,0.14,-8.9,0.72,31.66,Renmin University of China
242,Industry; Web Services; Models,TC.327,9.0,0.06,8.3,0.72,72.08800000000001,Renmin University of China
243,Airports; Air Transportation; Aircraft,TC.763,1.0,0.01,-100.0,0.72,48.593999999999994,Renmin University of China
244,Lymphoma; Diffuse Large B-Cell Lymphoma; Patients,TC.62,3.0,0.01,-,0.72,90.428,Renmin University of China
245,New Species; Brazil; Rubiaceae,TC.572,1.0,0.02,-,0.71,34.806,Renmin University of China
246,Rare Earth Elements; Europium; Luminescence,TC.726,6.0,0.12,-100.0,0.71,63.922,Renmin University of China
247,Russia; Russian; Soviet,TC.1064,2.0,0.03,-,0.71,6.827000000000001,Renmin University of China
248,Tea; Polyphenols; Anthocyanins,TC.294,3.0,0.02,-15.0,0.7,94.11,Renmin University of China
249,Liquid Crystals; Nematic Liquid Crystals; Liquid Crystal Displays,TC.220,1.0,0.01,-,0.7,81.325,Renmin University of China
250,Aerosols; Air Quality; Atmospheric Aerosols,TC.42,6.0,0.02,-,0.69,97.59,Renmin University of China
251,Volunteers; Nonprofit; Charity,TC.1034,2.0,0.04,-100.0,0.68,32.731,Renmin University of China
252,Learning; Students; Education,TC.557,7.0,0.08,-100.0,0.68,50.937,Renmin University of China
253,Wetlands; Desertification; Plateau,TC.674,10.0,0.16,-17.8,0.67,46.854,Renmin University of China
254,Biofuels; Biomass; Bioenergy,TC.490,4.0,0.04,-,0.67,81.459,Renmin University of China
255,Monetary Policy; Economic Growth; Exports,TC.21,164.0,0.39,0.3,0.67,90.094,Renmin University of China
256,China; Asia; Chinese,TC.495,31.0,0.3,30.8,0.66,42.503,Renmin University of China
257,Adsorption; Adsorbents; Activated Carbon,TC.191,7.0,0.03,55.9,0.66,97.189,Renmin University of China
258,China; Chinese; Qing,TC.677,71.0,0.95,86.0,0.66,13.119000000000002,Renmin University of China
259,Glycosylation; Glycosides; Carbohydrates,TC.678,2.0,0.06,-100.0,0.66,47.256,Renmin University of China
260,Pensions; Financial Literacy; Retirement,TC.1067,12.0,0.26,-40.2,0.65,25.301,Renmin University of China
261,Language; Reading; Semantics,TC.88,18.0,0.07,-8.0,0.65,89.491,Renmin University of China
262,Polychlorinated Biphenyls; Organic Pollutants; Halogenated Diphenyl Ethers,TC.209,3.0,0.02,-10.3,0.64,94.311,Renmin University of China
263,International Law; Human Rights; Responsibility,TC.363,6.0,0.05,80.7,0.64,33.802,Renmin University of China
264,Rough Set Theory; Algorithms; Formal Concept Analysis,TC.751,14.0,0.21,42.5,0.63,53.146,Renmin University of China
265,Servers; Queueing Theory; Markov Processes,TC.843,2.0,0.04,-,0.63,35.81,Renmin University of China
266,Industry; Information Systems; Research,TC.254,13.0,0.08,-100.0,0.63,76.238,Renmin University of China
267,Housing; Neighborhood; Gentrification,TC.281,23.0,0.16,-100.0,0.63,74.565,Renmin University of China
268,Membranes; Desalination; Ultrafiltration,TC.223,15.0,0.08,-100.0,0.63,97.925,Renmin University of China
269,Memory; Hippocampus; Learning,TC.412,1.0,0.01,-,0.62,80.12,Renmin University of China
270,Quantitative Structure-Activity Relationship; Drug Discovery; Pharmaceutical Preparations,TC.387,3.0,0.03,-51.5,0.62,78.313,Renmin University of China
271,Birds; Nests; Aves,TC.869,1.0,0.03,-100.0,0.62,23.963,Renmin University of China
272,Students; Teaching; Education; E-Learning,TC.200,3.0,0.01,-,0.62,86.27799999999999,Renmin University of China
273,Magnetic Anisotropy; Magnetization; Magnetism,TC.105,4.0,0.02,-,0.61,93.44,Renmin University of China
274,Concretes; Compressive Strength; Cements,TC.68,8.0,0.02,-73.8,0.61,97.12200000000001,Renmin University of China
275,Oceans; Lakes; Dissolved Organic Matter,TC.52,2.0,0.01,-,0.61,95.984,Renmin University of China
276,Dune; Wind Erosion; Sand,TC.1031,2.0,0.07,-,0.61,32.931999999999995,Renmin University of China
277,Obesity; Motor Activity; Child,TC.18,7.0,0.01,227.4,0.6,99.197,Renmin University of China
278,Systems Engineering; Design; Models,TC.631,3.0,0.04,-100.0,0.6,46.988,Renmin University of China
279,Hepacivirus; Hepatitis B Virus; Hepatitis C,TC.58,1.0,0.0,-,0.6,95.448,Renmin University of China
280,Algebra; Category; Module,TC.38,2.0,0.01,-,0.6,56.56,Renmin University of China
281,Family; Woman; Marriage,TC.500,8.0,0.1,68.2,0.59,47.992,Renmin University of China
282,Mental Health; Psychiatry; Depression,TC.661,1.0,0.01,-,0.59,61.847,Renmin University of China
283,Music; Music Education; Music Lessons,TC.1318,3.0,0.1,-14.6,0.59,11.647,Renmin University of China
284,Carotenoids; Vitamin A; Crocus,TC.747,13.0,0.25,44.3,0.58,64.926,Renmin University of China
285,Mangrove; Wetlands; Seagrass,TC.585,3.0,0.04,-,0.57,72.691,Renmin University of China
286,Salmonella; Escherichia Coli; Listeria Monocytogenes,TC.40,8.0,0.03,-,0.57,93.641,Renmin University of China
287,Migration; Migrant; Immigrant,TC.419,15.0,0.12,159.9,0.57,59.571999999999996,Renmin University of China
288,Ostracod; Lake; Basin,TC.1490,2.0,0.31,-,0.57,2.075,Renmin University of China
289,Sarcopenia; Patients; Aged,TC.782,1.0,0.01,-,0.57,82.12899999999999,Renmin University of China
290,Law; Offense; Neurosciences,TC.786,2.0,0.03,-,0.56,24.163,Renmin University of China
291,Hearing; Hearing Loss; Cochlear Implants,TC.66,5.0,0.02,5.1,0.56,87.48299999999999,Renmin University of China
292,Glass Transition; Molecular Dynamics; Chains,TC.761,7.0,0.13,326.0,0.56,67.738,Renmin University of China
293,Quantum Optics; Quantum Computers; Quantum Theory,TC.57,19.0,0.05,-47.7,0.55,96.185,Renmin University of China
294,Tooth; Bone And Bones; Dentin,TC.14,2.0,0.0,-,0.55,94.37799999999999,Renmin University of China
295,Corynebacterium Glutamicum; Escherichia Coli; Metabolic Engineering,TC.850,1.0,0.02,-,0.54,68.675,Renmin University of China
296,Artificial Intelligence; Algorithms; Semantics,TC.411,8.0,0.07,-,0.54,52.878,Renmin University of China
297,Particulate Matter; Air Pollution; Air Pollutants,TC.431,5.0,0.04,-25.0,0.54,89.09,Renmin University of China
298,Nuclear Weapon; India; Security,TC.1245,4.0,0.13,-100.0,0.53,6.56,Renmin University of China
299,Magnetoplasma; Tokamak Devices; Plasmas,TC.185,7.0,0.04,-,0.53,77.845,Renmin University of China
300,Judgment; Decision Making; Probability,TC.780,4.0,0.06,-100.0,0.53,54.886,Renmin University of China
301,Costs; Internet; Competition,TC.564,10.0,0.14,89.1,0.52,40.495,Renmin University of China
