,Topic Cluster Number,Institutions With the Same Topic Number,Topic Cluster,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Specific Institution
402,TC.251,"Universidade Federal de Minas Gerais, nan, University of Alberta, University of Rochester, University of Southampton, University of Sydney, University of Western Australia",Sepsis; Acute Kidney Injury; Patients,107.0,0.58,21.2,5.91,88.15299999999999,University of Sydney
403,TC.251,"Universidade Federal de Minas Gerais, nan, University of Alberta, University of Rochester, University of Southampton, University of Sydney, University of Western Australia",Sepsis; Acute Kidney Injury; Patients,45.0,0.24,72.0,5.72,88.15299999999999,University of Western Australia
404,TC.253,"Universidade Federal de Minas Gerais, University of Sydney",Polycystic Ovary Syndrome; Women; Oocytes,33.0,0.26,61.4,1.75,77.711,Universidade Federal de Minas Gerais
405,TC.253,"Universidade Federal de Minas Gerais, University of Sydney",Polycystic Ovary Syndrome; Women; Oocytes,43.0,0.34,-10.3,2.76,77.711,University of Sydney
406,TC.255,University of York,Quantum Chemistry; Potential Energy Surfaces; Reaction,12.0,0.17,107.0,3.6,72.021,University of York
407,TC.257,"Maastricht University, University of Cape Town",Obesity; Leptin; Adiponectin,88.0,0.51,-4.3,2.92,91.633,Maastricht University
408,TC.257,"Maastricht University, University of Cape Town",Obesity; Leptin; Adiponectin,11.0,0.06,91.5,2.97,91.633,University of Cape Town
409,TC.258,University of Sheffield,Brain Injuries; Wounds And Injuries; Patients,36.0,0.21,39.3,3.58,87.015,University of Sheffield
410,TC.259,National Cheng Kung University,Optimization; Algorithms; Evolutionary Algorithms,24.0,0.12,-72.2,2.1,82.195,National Cheng Kung University
411,TC.26,"University of Auckland, University of Cape Town",Anticoagulants; Patients; Venous Thromboembolism,21.0,0.07,403.4,4.88,92.303,University of Auckland
412,TC.26,"University of Auckland, University of Cape Town",Anticoagulants; Patients; Venous Thromboembolism,27.0,0.08,43.8,8.81,92.303,University of Cape Town
413,TC.260,"University of Bergen, University of Leeds",Formicidae; Hymenoptera; Ant,8.0,0.07,59.7,9.02,82.329,University of Bergen
414,TC.260,"University of Bergen, University of Leeds",Formicidae; Hymenoptera; Ant,52.0,0.46,-82.9,4.09,82.329,University of Leeds
415,TC.263,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Ghana",Design; Product Design; Product Development,12.0,0.08,-83.6,1.82,69.47800000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
416,TC.263,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Ghana",Design; Product Design; Product Development,1.0,0.01,-,3.96,69.47800000000001,University of Ghana
417,TC.264,"University of Cape Town, University of Nairobi",Squamous Cell Carcinoma; Head And Neck Neoplasms; Carcinoma,14.0,0.1,18.6,3.0,76.84100000000001,University of Cape Town
418,TC.264,"University of Cape Town, University of Nairobi",Squamous Cell Carcinoma; Head And Neck Neoplasms; Carcinoma,1.0,0.01,-,18.17,76.84100000000001,University of Nairobi
419,TC.265,"Renmin University of China, University of Massachusetts, University of Rochester, University of York",Teachers; Language; Student,7.0,0.04,54.0,2.92,73.36,Renmin University of China
420,TC.265,"Renmin University of China, University of Massachusetts, University of Rochester, University of York",Teachers; Language; Student,14.0,0.07,-80.8,2.76,73.36,University of Massachusetts
421,TC.265,"Renmin University of China, University of Massachusetts, University of Rochester, University of York",Teachers; Language; Student,16.0,0.07,130.9,3.71,73.36,University of Rochester
422,TC.265,"Renmin University of China, University of Massachusetts, University of Rochester, University of York",Teachers; Language; Student,34.0,0.18,73.2,4.59,73.36,University of York
423,TC.266,University of Bergen,Heart Diseases; Patients; Congenital Heart Defects,13.0,0.09,310.6,6.81,64.726,University of Bergen
424,TC.267,"University of Ghana, University of Nairobi",Morals; Research; Behavior,4.0,0.02,-100.0,5.01,88.01899999999999,University of Ghana
425,TC.267,"University of Ghana, University of Nairobi",Morals; Research; Behavior,1.0,0.01,-,7.21,88.01899999999999,University of Nairobi
426,TC.268,University of York,Coronary Artery Disease; Patients; Echocardiography,5.0,0.04,-100.0,4.31,76.372,University of York
427,TC.27,"Universidade Federal de Minas Gerais, University of Bristol, University of Massachusetts, Zhejiang University",Wireless Sensor Networks; Sensor Nodes; Routing Protocols,144.0,0.24,-41.9,2.56,96.51899999999999,Universidade Federal de Minas Gerais
428,TC.27,"Universidade Federal de Minas Gerais, University of Bristol, University of Massachusetts, Zhejiang University",Wireless Sensor Networks; Sensor Nodes; Routing Protocols,54.0,0.09,105.5,3.43,96.51899999999999,University of Bristol
429,TC.27,"Universidade Federal de Minas Gerais, University of Bristol, University of Massachusetts, Zhejiang University",Wireless Sensor Networks; Sensor Nodes; Routing Protocols,31.0,0.05,-100.0,2.92,96.51899999999999,University of Massachusetts
430,TC.27,"Universidade Federal de Minas Gerais, University of Bristol, University of Massachusetts, Zhejiang University",Wireless Sensor Networks; Sensor Nodes; Routing Protocols,492.0,0.64,-2.9,2.34,96.51899999999999,Zhejiang University
431,TC.272,"Maastricht University, nan, University of Bristol, University of Nairobi",Blood; Blood Transfusion; Patients,41.0,0.33,-14.3,3.04,74.297,Maastricht University
432,TC.272,"Maastricht University, nan, University of Bristol, University of Nairobi",Blood; Blood Transfusion; Patients,10.0,0.08,2.8,2.59,74.297,
433,TC.272,"Maastricht University, nan, University of Bristol, University of Nairobi",Blood; Blood Transfusion; Patients,35.0,0.28,-41.3,3.22,74.297,University of Bristol
434,TC.272,"Maastricht University, nan, University of Bristol, University of Nairobi",Blood; Blood Transfusion; Patients,1.0,0.01,-,2.93,74.297,University of Nairobi
435,TC.274,University of Bergen,Inductively Coupled Plasma Mass Spectrometry; Atomic Absorption Spectrometry; Inductively Coupled Plasma,6.0,0.07,-60.5,4.06,77.91199999999999,University of Bergen
436,TC.275,Universidade Federal de Minas Gerais,Publications; Periodicals As Topic; Research,38.0,0.19,-3.0,2.07,84.27,Universidade Federal de Minas Gerais
437,TC.276,"University of Alberta, University of Auckland, University of Western Australia",Inflammatory Bowel Diseases; Crohn Disease; Ulcerative Colitis,64.0,0.43,93.1,4.05,85.87700000000001,University of Alberta
438,TC.276,"University of Alberta, University of Auckland, University of Western Australia",Inflammatory Bowel Diseases; Crohn Disease; Ulcerative Colitis,28.0,0.19,-27.6,2.8,85.87700000000001,University of Auckland
439,TC.276,"University of Alberta, University of Auckland, University of Western Australia",Inflammatory Bowel Diseases; Crohn Disease; Ulcerative Colitis,36.0,0.24,-39.7,4.43,85.87700000000001,University of Western Australia
440,TC.277,University of Nairobi,Library; Librarian; Information,4.0,0.03,-,2.14,49.933,University of Nairobi
441,TC.279,"University of Bergen, University of Bristol, University of Western Australia, University of York",Media; News; Journalism,72.0,0.37,-19.6,3.73,81.593,University of Bergen
442,TC.279,"University of Bergen, University of Bristol, University of Western Australia, University of York",Media; News; Journalism,36.0,0.18,127.0,3.29,81.593,University of Bristol
443,TC.279,"University of Bergen, University of Bristol, University of Western Australia, University of York",Media; News; Journalism,45.0,0.23,-24.3,4.25,81.593,University of Western Australia
444,TC.279,"University of Bergen, University of Bristol, University of Western Australia, University of York",Media; News; Journalism,32.0,0.16,127.0,4.79,81.593,University of York
445,TC.28,"National Cheng Kung University, University of Massachusetts",Electric Power Transmission Networks; Wind Power; Electric Power Distribution,68.0,0.11,-62.6,1.81,99.13,National Cheng Kung University
446,TC.28,"National Cheng Kung University, University of Massachusetts",Electric Power Transmission Networks; Wind Power; Electric Power Distribution,33.0,0.05,68.2,2.84,99.13,University of Massachusetts
447,TC.281,"The Chinese University of Hong Kong, Shenzhen",Housing; Neighborhood; Gentrification,1.0,0.01,-,2.57,74.565,"The Chinese University of Hong Kong, Shenzhen"
448,TC.283,University of Nairobi,Post-Traumatic Stress Disorders; Wounds And Injuries; Disasters,5.0,0.03,62.1,3.44,83.936,University of Nairobi
449,TC.289,"University of Ghana, University of Rochester",Psychoanalysis; Psychotherapy; Patients,3.0,0.03,-,2.11,25.77,University of Ghana
450,TC.289,"University of Ghana, University of Rochester",Psychoanalysis; Psychotherapy; Patients,13.0,0.09,98.5,6.2,25.77,University of Rochester
451,TC.29,"University of Bristol, University of Western Australia",Work; Personality; Psychology,72.0,0.18,-5.2,3.68,96.45200000000001,University of Bristol
452,TC.29,"University of Bristol, University of Western Australia",Work; Personality; Psychology,110.0,0.28,5.9,2.72,96.45200000000001,University of Western Australia
453,TC.293,Instituto Tecnologico de Estudios Superiores de Monterrey,Viruses; Mosaic Viruses; Phytoplasma,2.0,0.02,-,2.32,74.36399999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
454,TC.295,Zhejiang University,Construction; Construction Industry; Project Management,40.0,0.19,24.0,1.9,85.007,Zhejiang University
455,TC.299,University of Auckland,Premature Infant; Infant (Newborn); Neonatal Intensive Care Units,86.0,0.68,-2.6,3.16,77.309,University of Auckland
456,TC.3,"National Cheng Kung University, Zhejiang University",Cognitive Radio; MIMO Systems; Orthogonal Frequency Division Multiplexing,184.0,0.23,1.3,2.73,97.523,National Cheng Kung University
457,TC.3,"National Cheng Kung University, Zhejiang University",Cognitive Radio; MIMO Systems; Orthogonal Frequency Division Multiplexing,569.0,0.57,-4.9,1.98,97.523,Zhejiang University
458,TC.30,"Renmin University of China, University of Alberta, University of Auckland, University of Cape Town, Zhejiang University",Secondary Batteries; Electric Batteries; Lithium Alloys,34.0,0.05,975.5,3.89,100.0,Renmin University of China
459,TC.30,"Renmin University of China, University of Alberta, University of Auckland, University of Cape Town, Zhejiang University",Secondary Batteries; Electric Batteries; Lithium Alloys,96.0,0.13,7.5,4.47,100.0,University of Alberta
460,TC.30,"Renmin University of China, University of Alberta, University of Auckland, University of Cape Town, Zhejiang University",Secondary Batteries; Electric Batteries; Lithium Alloys,26.0,0.03,79.2,6.01,100.0,University of Auckland
461,TC.30,"Renmin University of China, University of Alberta, University of Auckland, University of Cape Town, Zhejiang University",Secondary Batteries; Electric Batteries; Lithium Alloys,11.0,0.01,-46.2,3.47,100.0,University of Cape Town
462,TC.30,"Renmin University of China, University of Alberta, University of Auckland, University of Cape Town, Zhejiang University",Secondary Batteries; Electric Batteries; Lithium Alloys,1170.0,1.12,9.1,3.41,100.0,Zhejiang University
463,TC.300,"Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Cape Town, University of Western Australia",Heart Failure; Patients; Brain Natriuretic Peptide,17.0,0.14,-11.8,3.88,84.73899999999999,Universidade Federal de Minas Gerais
464,TC.300,"Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Cape Town, University of Western Australia",Heart Failure; Patients; Brain Natriuretic Peptide,29.0,0.24,-31.4,2.53,84.73899999999999,
465,TC.300,"Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Cape Town, University of Western Australia",Heart Failure; Patients; Brain Natriuretic Peptide,159.0,1.29,-6.1,2.82,84.73899999999999,University of Alberta
466,TC.300,"Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Cape Town, University of Western Australia",Heart Failure; Patients; Brain Natriuretic Peptide,38.0,0.31,58.8,4.95,84.73899999999999,University of Bergen
467,TC.300,"Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Cape Town, University of Western Australia",Heart Failure; Patients; Brain Natriuretic Peptide,22.0,0.18,17.6,2.7,84.73899999999999,University of Cape Town
468,TC.300,"Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bergen, University of Cape Town, University of Western Australia",Heart Failure; Patients; Brain Natriuretic Peptide,27.0,0.22,32.3,4.75,84.73899999999999,University of Western Australia
469,TC.301,"The Chinese University of Hong Kong, Shenzhen",Fixed Point; Fixed Point Theorem; Metric Space,2.0,0.01,-,30.1,53.614,"The Chinese University of Hong Kong, Shenzhen"
470,TC.302,National Cheng Kung University,Wood; Timber; Wood Products,9.0,0.07,-100.0,2.47,72.155,National Cheng Kung University
471,TC.304,"Universidade Federal de Minas Gerais, University of Bristol, University of Rochester, University of Sheffield, University of Western Australia",Multiple Sclerosis; Patients; Neuromyelitis Optica,34.0,0.23,-94.0,3.59,87.95200000000001,Universidade Federal de Minas Gerais
